,Func 1,Func 2,Func 3,Func 4,Func 5,Func 6,Func 7,Func 8,Func 9,Func 10
167,-0.002007602997967807,-0.002066681642738242,-0.002142637555568171,-0.0022226344012445665,-0.002369019807423549,-0.002573798378441875,-0.002795961299879985,-0.0029127372319071917,-0.003036416038923351,-0.0031082916934230052
168,-0.0019559690858463033,-0.002012873309585438,-0.002086000348777174,-0.002162978808506014,-0.0023037424705346444,-0.002500458288263398,-0.002713636725205166,-0.002825600152911924,-0.0029441197882610444,-0.003012969455911848
169,-0.00190621643735788,-0.001961046361528717,-0.0020314760190976978,-0.002105577831931876,-0.002240987323031678,-0.0024300311790786157,-0.002634668534405371,-0.0027420597284508446,-0.002855679502569215,-0.002921655984094285
170,-0.0018582591369434636,-0.0019111095306404745,-0.0019789662267142463,-0.002050325462033319,-0.0021806337719889515,-0.002362374995769531,-0.002558890228803411,-0.002661936228070849,-0.0027709012162761932,-0.002834148957156232
171,-0.0018120158368534589,-0.001862976429296359,-0.0019283779250326126,-0.0019971214298850157,-0.00212256781185244,-0.0022973555004721347,-0.0024861444899831704,-0.002585059816638236,-0.0026896016062907466,-0.0027502571231025064
172,-0.001767409490721866,-0.0018165652652161932,-0.0018796230516182743,-0.0019458708723652757,-0.0020666816427382835,-0.0022348458275157604,-0.0024162826736416542,-0.002511270021289148,-0.0026116074357031577,-0.0026697997319268607
173,-0.0017243671030575324,-0.0017717985734347365,-0.001832618237164236,-0.0018964840165969095,-0.0020128733095854468,-0.0021747260604974986,-0.0023491643247844796,-0.002440415218033163,-0.0025367550142964324,-0.002592605983266232
174,-0.001682819493787951,-0.0017286029642015175,-0.0017872845316130362,-0.0018488758826891091,-0.001961046361528563,-0.0021168828312609056,-0.002284656714884395,-0.0023723521394012903,-0.0024648896780760173,-0.00251851449146423
175,-0.0016427010770570572,-0.0016869088860891402,-0.001743547146598333,-0.0018029660039631339,-0.0019111095306402418,-0.002061208940296147,-0.002222634401246304,-0.002306945403860979,-0.0023958652894476885,-0.0024473727701574697
176,-0.0016039496534289784,-0.0016466504033848404,-0.0017013352133139939,-0.0017586781637747733,-0.001862976429296418,-0.0020076029979685522,-0.0021629788085066578,-0.0022440670674091557,-0.0023295437589450387,-0.0023790367377636394
177,-0.001566506214769206,-0.0016077649869957475,-0.0016605815550094724,-0.001715940148083719,-0.0018165652652160518,-0.001955969085847712,-0.002105577831931295,-0.002183596197349553,-0.0022657945890452334,-0.0023133702446972624
178,-0.001530314761007582,-0.0015701933180916404,-0.001621222473241331,-0.0016746835129149685,-0.0017717985734347149,-0.0019062164373576768,-0.0020503254620327606,-0.0021254184680042933,-0.002204494440197255,-0.0022502446227550847
179,-0.0014953221281096686,-0.0015338791037157404,-0.0015831975471655262,-0.001634843365903563,-0.0017286029642015598,-0.001858259136942167,-0.0019971214298860696,-0.0020694257779429806,-0.002145526718898488,-0.0021895382566569487
180,-0.0014614778265625954,-0.0014987689036688786,-0.0015464494450197672,-0.0015963581610968576,-0.0016869088860889782,-0.0018120158368534253,-0.001945870872364663,-0.0020155158881207105,-0.00208878118744765,-0.002131136177600965
181,-0.0014287338897312728,-0.0014648119679667125,-0.0015109237471555394,-0.001559169506260648,-0.0016466504033848285,-0.0017674094907221202,-0.0018964840165966914,-0.001963592080247979,-0.0020341535948493914,-0.0020749296783549726
182,-0.0013970447314757195,-0.0014319600842437807,-0.0014765687798698587,-0.0015232219819479255,-0.0016077649869960203,-0.0017243671030592795,-0.0018488758826887184,-0.0019135628345927796,-0.0019815453281746063,-0.0020208159493389486
183,-0.0013663670124591575,-0.0014001674344615777,-0.0014433354593889488,-0.0014884629716273414,-0.0015701933180919422,-0.0016828194937890542,-0.0018029660039619944,-0.0018653415264198703,-0.0019308630836634018,-0.0019686977349951344
184,-0.001336659514596927,-0.0013693904603844617,-0.001411177145400976,-0.001454842502184068,-0.001533879103715393,-0.0016427010770569484,-0.0017586781637743234,-0.0018188461401971276,-0.0018820185567321405,-0.0019184830097016662
185,-0.001307883023133478,-0.0013395877372361237,-0.0013800495035277138,-0.0014223130941874368,-0.00149876890366884,-0.001603949653429056,-0.00171594014808345,-0.0017739990006973069,-0.0018349281500571516,-0.001870084672371166
186,-0.0012800002158837834,-0.0013107198550233977,-0.0013499103761491576,-0.0013908296212887632,-0.001464811967966648,-0.0015665062147704853,-0.0016746835129161667,-0.0017307265201636233,-0.0017895126988708631,-0.0018234202589177979
187,-0.0012529755591417914,-0.0012827493070942688,-0.0013207196611407495,-0.0013603491781908764,-0.0014319600842438625,-0.0015303147610085705,-0.0016348433659031407,-0.0016889589606549538,-0.0017456972126006331,-0.0017784116717260838
188,-0.00122677520989357,-0.0012556403853918566,-0.0012924391979290178,-0.0013308309566757524,-0.001400167434461558,-0.0014953221281106175,-0.0015963581610964755,-0.0016486302107472615,-0.0017034106319807293,-0.0017349849252295724
189,-0.001201366923896059,-0.001229359082073187,-0.0012650326604595468,-0.001302236129142889,-0.0013693904603844973,-0.0014614778265639415,-0.0015591695062610442,-0.0016096775757830375,-0.0016625856008430921,-0.0016930699067852855
190,-0.0011767199692380088,-0.0012038729969833701,-0.001238465456628024,-0.0012745277392178778,-0.0013395877372363197,-0.0014287338897323782,-0.0015232219819482074,-0.0015720415808946778,-0.001623158251707555,-0.0016526001519691475
191,-0.0011528050450934101,-0.001179151250727956,-0.0012127046337583516,-0.0012476705989683486,-0.001310719855023609,-0.0013970447314739906,-0.0014884629716264257,-0.001535665786036324,-0.0015850680044161025,-0.0016135126335167192
192,-0.0011295942052601158,-0.0011551644028840245,-0.0011877187897440466,-0.00122163119230281,-0.0012827493070941454,-0.0013663670124606131,-0.0014548425021844763,-0.0015004966123146725,-0.0015482573770587691,-0.0015757475631014953
193,-0.0011070607862430546,-0.0011318843750975024,-0.0011634779895193306,-0.0011963775841921246,-0.0012556403853920088,-0.0013366595145967853,-0.0014223130941881862,-0.001466483178936582,-0.0015126718084062872,-0.0015392482051870097
194,-0.0010851793395645227,-0.0011092843787162653,-0.0011399536864614194,-0.00117187933528629,-0.0012293590820732646,-0.0013078830231344836,-0.0013908296212883126,-0.0014335771501349142,-0.0014782594912519517,-0.001503960702270882
195,-0.001063925568042398,-0.0010873388466895728,-0.0011171186484780797,-0.0011481074216447445,-0.0012038729969834363,-0.001280000215885123,-0.0013603491781904334,-0.0014017325914273985,-0.0014449712158765599,-0.0014698339108077721
196,-0.0010432762657835014,-0.0010660233694694164,-0.0010949468884504,-0.001125034159225323,-0.0011791512507278608,-0.0012529755591431044,-0.0013308309566753876,-0.0013709058346430872,-0.001412760223137475,-0.0014368192471359287
197,-0.0010232092616731753,-0.0010453146346353246,-0.0010734135987608417,-0.0011026331328167385,-0.001155164402884169,-0.0012267752098917462,-0.0013022361291417234,-0.0013410553512180517,-0.0013815820664891377,-0.0014048705428573683
198,-0.001003703366076968,-0.0010251903700282377,-0.001052495089636459,-0.0010808791291829689,-0.0011318843750972784,-0.0012013669238945578,-0.001274527739217183,-0.0013121416331284483,-0.0013513944824250766,-0.0013739439090144447
199,-0.0009847383207007487,-0.0010056292901952906,-0.0010321687310802464,-0.0010597480740766943,-0.0011092843787165044,-0.0011767199692388204,-0.0012476705989673408,-0.001284127081093385,-0.0013221572688089608,-0.001343997608554978
200,-0.0009662947512092991,-0.0009866110458661443,-0.0010124128981933607,-0.0010392169729882576,-0.0010873388466892792,-0.0011528050450943428,-0.0012216311923032366,-0.0012569758995136307,-0.0012938321705797604,-0.0013149919365482267
201,-0.0009483541226304523,-0.0009681161763733053,-0.0009932069195987456,-0.0010192638552388778,-0.0010660233694695712,-0.0011295942052597298,-0.0011963775841914602,-0.001230653997783055,-0.0012663827724083963,-0.0012868891076752514
202,-0.0009308986972144881,-0.0009501260647405887,-0.0009745310288608908,-0.0009998677214016563,-0.0010453146346352145,-0.0011070607862440815,-0.0011718793352853663,-0.0012051288974698439,-0.0012397743977791093,-0.0012596531505178455
203,-0.0009139114947142777,-0.000932622895317119,-0.0009563663186587223,-0.00098100849366084,-0.001025190370027872,-0.0010851793395631189,-0.001148107421645741,-0.0011803696451251357,-0.00121397401420193,-0.0012332498082282062
204,-0.0008973762548393155,-0.0009155896138272294,-0.0009386946975407549,-0.000962666969051735,-0.0010056292901955653,-0.0010639255680448927,-0.0011250341592247656,-0.0011563467302416254,-0.0011889501440756716,-0.0012076464451814546
205,-0.0008812774018553107,-0.000899009889627312,-0.0009214988491542523,-0.0009448247753273318,-0.0009866110458659266,-0.00104327626578806,-0.001102633132816445,-0.0011330320081226557,-0.0011646727808752018,-0.0011828119592026112
206,-0.0008656000110942427,-0.0008828680800504575,-0.0009047621937395263,-0.0009274643293487464,-0.0009681161763733392,-0.0010232092616719907,-0.0010808791291828858,-0.0011103986272725528,-0.0011411133103556331,-0.0011587166990365367
207,-0.0008503297773408954,-0.0008671491967874509,-0.0008884688517733256,-0.0009105687977895284,-0.0009501260647409855,-0.0010037033660789721,-0.0010597480740794575,-0.0010884209611262954,-0.001118244436391766,-0.0011353323867456194
208,-0.0008354529849134893,-0.0008518388740368987,-0.0008726036096195316,-0.0008941220600497458,-0.0009326228953178109,-0.000984738320702561,-0.0010392169729866588,-0.001067074543723759,-0.0010960401111970843,-0.0011126320446603155
209,-0.0008209564794187444,-0.000836923338474879,-0.0008571518871211529,-0.0008781086732183091,-0.0009155896138271027,-0.0009662947512094166,-0.0010192638552394225,-0.0010463360091549692,-0.0010744754696740753,-0.0010905899266766268
210,-0.0008068276409927025,-0.0008223893807922113,-0.0008420997068876183,-0.000862513838992408,-0.0008990098896273722,-0.0009483541226312918,-0.0009998677214019189,-0.001026183034561906,-0.0010535267675650204,-0.0010691814535575318
211,-0.0007930543590014098,-0.000808224328848758,-0.0008274336653501227,-0.0008473233723998444,-0.0008828680800506401,-0.0009308986972162199,-0.0009810084936623972,-0.0010065942863671873,-0.0010331713232127858,-0.001048383152014254
212,-0.0007796250080965304,-0.0007944160221826091,-0.0008131409053212216,-0.0008325236722265183,-0.000867149196787061,-0.0009139114947165636,-0.0009626669690521569,-0.0009875493696550964,-0.0010133874627149338,-0.0010281725973503672
213,-0.0007665284255338341,-0.0007809527879515464,-0.0007992090900557126,-0.0008181016930844769,-0.0008518388740370892,-0.0008973762548378918,-0.0009448247753264648,-0.0009690287804103068,-0.0009941544681919138,-0.0010085283593877425
214,-0.0007537538897003596,-0.0007678234181449868,-0.0007856263787125858,-0.0008040449189300413,-0.0008369233384749152,-0.0008812774018558001,-0.000927464329350451,-0.000951013860499012,-0.000975452529070418,-0.0009894299515495464
215,-0.00074129109975371,-0.0007550171479661916,-0.0007723814030949969,-0.0007903413380619604,-0.0008223893807924613,-0.0008656000110966447,-0.0009105687977917512,-0.0009334867551774792,-0.000957262696125192,-0.0009708577827888394
216,-0.0007291301563535393,-0.0007425236353768151,-0.0007594632456721868,-0.0007769794194302248,-0.0008082243288492512,-0.0008503297773407993,-0.0008941220600480166,-0.0009164303730161834,-0.0009395668380970479,-0.0009527931123403004
217,-0.0007172615433580734,-0.0007303329417305556,-0.0007468614187029759,-0.0007639480901916779,-0.0007944160221826794,-0.0008354529849154064,-0.0008781086732174465,-0.0008998283480418414,-0.0009223476008198265,-0.0009352180069695831
218,-0.0007056761104959652,-0.0007184355133616934,-0.0007345658444834454,-0.00075123671448219,-0.0007809527879518846,-0.0008209564794179298,-0.0008625138389918617,-0.0008836650040159905,-0.0009055883685730989,-0.0009181153006406101
219,-0.0006943650569193299,-0.0007068221641653959,-0.0007225668366457264,-0.0007388350732735292,-0.0007678234181450819,-0.0008068276409915828,-0.0008473233723983492,-0.0008679253206708457,-0.0008892732276582979,-0.0009014685564849724
220,-0.0006833199155824126,-0.0006954840590680846,-0.0007108550823549994,-0.0007267333452914835,-0.0007550171479670976,-0.0007930543590004902,-0.0008325236722272647,-0.0008525949018206667,-0.0008733869319321146,-0.0008852620308460955
221,-0.0006725325384285895,-0.0006844126983196546,-0.0006994216255116334,-0.0007149220889279475,-0.0007425236353770421,-0.0007796250080967248,-0.0008181016930850983,-0.0008376599451922425,-0.0008579148702976818,-0.0008694806393167089
222,-0.0006619950823142791,-0.0006735999026098202,-0.0006882578507327687,-0.0007033922250943054,-0.0007303329417310831,-0.0007665284255344268,-0.0008040449189285561,-0.0008231072139482276,-0.0008428430359472077,-0.0008541099246894214
223,-0.000651699995656956,-0.0006630377989240715,-0.0006773554682078309,-0.0006921350209132604,-0.000718435513361923,-0.0007537538897020033,-0.0007903413380596668,-0.0008089240096757599,-0.0008281579972667743,-0.0008391360266097694
224,-0.0006416400057260531,-0.0006527188071018974,-0.0006667064992697605,-0.0006811420742984558,-0.000706822164165521,-0.0007412910997559239,-0.0007769794194293396,-0.0007950981469334142,-0.0008138468703831408,-0.0008245456529342638
225,-0.0006318081065632619,-0.0006426356270743153,-0.0006563032627510392,-0.0006704052992855973,-0.0006954840590675106,-0.0007291301563512843,-0.0007639480901899004,-0.0007816179290462359,-0.0007998972931268249,-0.0008103260525822798
226,-0.0006221975475190782,-0.0006327812267354716,-0.0006461383619654889,-0.0006599169120896711,-0.0006844126983197432,-0.0007172615433588502,-0.0007512367144816742,-0.0007684721252828896,-0.0007862974004142766,-0.0007964649899193585
227,-0.0006128018223472047,-0.0006231488304125866,-0.0006362046723585619,-0.0006496694178920176,-0.0006735999026099442,-0.000705676110495067,-0.0007388350732720611,-0.0007556499491757028,-0.0007730358009676369,-0.0007829507204446363
228,-0.0006036146588066787,-0.0006137319078879579,-0.0006264953297820987,-0.000639655598256894,-0.0006630377989236219,-0.0006943650569199581,-0.000726733345293196,-0.000743141038031771,-0.000760101555210747,-0.0007697719678261537
229,-0.000594630008781118,-0.0006045241639681941,-0.0006170037193148456,-0.0006298684991910375,-0.0006527188071013522,-0.0006833199155803022,-0.0007149220889311078,-0.0007309354334677754,-0.0007474841543936081,-0.0007569179021100403
230,-0.0005858420388908896,-0.0005955195285700591,-0.0006077234646791477,-0.0006203014197901178,-0.0006426356270746165,-0.0006725325384260198,-0.0007033922250955378,-0.0007190235629928732,-0.0007351735007669623,-0.0007443781191193049
231,-0.0005772451215333521,-0.0005867121472364441,-0.0005986484180853984,-0.0006109479014157652,-0.0006327812267353805,-0.0006619950823146096,-0.0006921350209121229,-0.0007073962225228626,-0.0007231598888244379,-0.0007321426208846029
232,-0.0005688338263401554,-0.0005780963721785757,-0.000589772650659215,-0.0006018017174214104,-0.0006231488304116991,-0.0006516999956596495,-0.0006811420743020522,-0.0006960445598114889,-0.0007114339874653725,-0.0007202017971306663
233,-0.0005606029120674449,-0.0005696667536849694,-0.000581090443273881,-0.0005928568633805308,-0.0006137319078874873,-0.0006416400057245152,-0.0006704052992867007,-0.0006849600587097693,-0.0006999868231331752,-0.000708546407693306
234,-0.0005525473188555277,-0.0005614180319463665,-0.0005725962778368658,-0.0005841075477774566,-0.0006045241639681522,-0.0006318081065627074,-0.0006599169120907724,-0.0006741345242247869,-0.0006888097637817872,-0.0006971675658597851
235,-0.0005446621608274796,-0.0005533451293055199,-0.0005642848289801545,-0.00057554818311503,-0.0005955195285695259,-0.0006221975475196092,-0.0006496694178925997,-0.0006635600683490307,-0.0006778945036657817,-0.0006860567225584848
236,-0.0005369427190869256,-0.0005454431428177375,-0.0005561509561562697,-0.0005671733774921776,-0.000586712147235704,-0.0006128018223459926,-0.0006396555982560399,-0.0006532290965850627,-0.0006672330488951629,-0.000675205651327177
237,-0.0005293844349614886,-0.0005377073371736765,-0.0005481896960863801,-0.0005589779265464862,-0.0005780963721784297,-0.0006036146588040813,-0.0006298684991935977,-0.0006431342951598287,-0.0006568177037436511,-0.0006646064340829151
238,-0.0005219829036351263,-0.0005301331379927643,-0.000540396255585993,-0.0005509568058003417,-0.00056966675368506,-0.0005946300087816098,-0.0006203014197921701,-0.0006332686188488043,-0.00064664105758967,-0.0006542514475672608
239,-0.0005147338680270383,-0.000522716125350365,-0.0005327660046849554,-0.0005431051633199941,-0.0005614180319456887,-0.0005858420388936126,-0.0006109479014152763,-0.0006236252794130788,-0.0006366959725650531,-0.0006441333504773902
240,-0.000507633212936081,-0.0005154520276464071,-0.0005252944701121573,-0.0005354183127799575,-0.000553345129305403,-0.0005772451215347359,-0.00060180171742352,-0.0006141977346201862,-0.0006269755717701256,-0.0006342450712761673
241,-0.0005006769595054598,-0.0005083367157609816,-0.0005179773290398049,-0.0005278917267875406,-0.0005454431428172416,-0.0005688338263414533,-0.0005928568633811237,-0.0006049796777684215,-0.0006174732280795486,-0.0006245797965295269
242,-0.0004938612598763483,-0.0005013661974455308,-0.0005108104031289497,-0.0005205210305507433,-0.0005377073371726213,-0.0005606029120676726,-0.0005841075477774876,-0.0005959650277398183,-0.0006081825535233822,-0.0006151309598819198
243,-0.00048718239212221476,-0.0004945366119592478,-0.0005037896528417385,-0.000513301995817275,-0.0005301331379932023,-0.0005525473188527895,-0.0005755481831151377,-0.0005871479195238536,-0.0005990973891147313,-0.0006058922315341195
244,-0.0004806367553786406,-0.0004878442250151227,-0.0004969111720058846,-0.0005062305351004324,-0.0005227161253504317,-0.000544662160827984,-0.0005671733774899459,-0.0005785226951975256,-0.0005902117952646915,-0.0005968575082421246
245,-0.00047422086520193464,-0.00048128542385592917,-0.0004901711826535407,-0.0004993026961577669,-0.0005154520276456865,-0.0005369427190864924,-0.0005589779265457826,-0.0005700838953397965,-0.0005815200425737147,-0.000588020903796985
246,-0.00046793134914729814,-0.0004748567125979822,-0.00048356603000686814,-0.0004925146567203592,-0.0005083367157611778,-0.0005293844349603329,-0.0005509568058006358,-0.0005618262508430966,-0.0005730166030852394,-0.0005793767399656549
247,-0.0004617649425025208,-0.0004685547077869915,-0.0004770921778110638,-0.00048586271944178625,-0.0005013661974451818,-0.0005219829036374058,-0.0005431051633176544,-0.0005537446751134158,-0.0005646961419911139,-0.0005709195378493864
248,-0.00045571848424774664,-0.0004623761341256751,-0.00047074620375782276,-0.0004793433071168607,-0.0004945366119593201,-0.0005147338680280508,-0.0005354183127785858,-0.0005458342566439,-0.0005565535096917662,-0.0005626440096624216
249,-0.00044978891315442925,-0.00045631782040400057,-0.0004645247951671121,-0.0004729529580551212,-0.0004878442250149801,-0.0005076332129367473,-0.000527891726787127,-0.0005380902519134766,-0.0005485837342071579,-0.000554545050912528
