Image_Number,Master_Run_Number,PC_Time,GPS_Time,UTC_Time,Pressure(hPa),North(mm),East(mm),Down(mm),Distance(mm),H_RTK_Accuracy(mm),V_RTK_Accuracy(mm),N_SATS_RTK,Flags,Latitude(deg),Longitude(deg),Height(m),H_Accuracy(mm),V_Accuracy(mm),N_Sats
16,9,2021-08-06 16:24:29.194960,2021-08-06 08:24:46.400000,2021-8-6 8:24:28.399999891,1300,3105,-10942,-54,11374.150737527616,91,199,15,4,1.2847313741463589,103.81158766109266,40.362845574681344,1952,3951,15
16,9,2021-08-06 16:24:29.232611,2021-08-06 08:24:46.500000,2021-8-6 8:24:28.499999891,1300,3105,-10941,-53,11373.1840308684,87,192,15,4,1.284731336473157,103.81158766922243,40.361233118715404,1938,3926,15
16,9,2021-08-06 16:24:29.336677,2021-08-06 08:24:46.600000,2021-8-6 8:24:28.599999894,1300,3105,-10941,-55,11373.193526885929,86,191,15,4,1.2847313227219217,103.81158767107668,40.36159469505045,1927,3905,15
16,9,2021-08-06 16:24:29.424783,2021-08-06 08:24:46.700000,2021-8-6 8:24:28.699999894,1300,3105,-10940,-55,11372.231531234316,86,190,15,4,1.2847313171884795,103.81158767577361,40.357315132766814,1954,3963,15
16,9,2021-08-06 16:24:29.528701,2021-08-06 08:24:46.800000,2021-8-6 8:24:28.799999893,1300,3106,-10940,-55,11372.50460540685,86,193,15,4,1.2847312987974673,103.81158767019456,40.357994660922024,1939,3933,15
16,9,2021-08-06 16:24:29.655551,2021-08-06 08:24:46.900000,2021-8-6 8:24:28.899999892,1300,3105,-10942,-52,11374.14141814669,88,197,15,4,1.2847312849230397,103.8115876696188,40.35568193981793,1969,3997,15
16,9,2021-08-06 16:24:29.880025,2021-08-06 08:24:47.000000,2021-8-6 8:24:28.999999892,1300,3104,-10941,-53,11372.91106093774,87,194,15,4,1.2847312596601361,103.81158769095707,40.35661893837892,1947,3953,15
16,9,2021-08-06 16:24:29.884014,2021-08-06 08:24:47.100000,2021-8-6 8:24:29.099999891,1300,3106,-10942,-54,11374.42376562435,87,195,15,4,1.2847312553401011,103.81158769729271,40.35861877523677,1941,3943,15
16,9,2021-08-06 16:24:29.921913,2021-08-06 08:24:47.200000,2021-8-6 8:24:29.199999891,1300,3109,-10943,-55,11376.210045529222,88,197,15,4,1.2847312522669774,103.8115877110817,40.36245486775002,1970,4004,15
17,10,2021-08-06 16:24:30.037084,2021-08-06 08:24:47.300000,2021-8-6 8:24:29.299999890,1300,3113,-10946,-52,11380.175262270788,83,182,15,4,1.2847312819486199,103.81158769575968,40.36268706503931,1960,3986,15
17,10,2021-08-06 16:24:30.138637,2021-08-06 08:24:47.400000,2021-8-6 8:24:29.399999893,1300,3107,-10941,-55,11373.739710403082,88,194,15,4,1.2847312566929343,103.81158777995248,40.35851304291655,1983,4034,15
17,10,2021-08-06 16:24:30.224406,2021-08-06 08:24:47.500000,2021-8-6 8:24:29.499999893,1300,3101,-10933,-87,11364.605536489156,107,236,15,4,1.2847312599305514,103.8115878654008,40.37088016431835,1966,4000,15
17,10,2021-08-06 16:24:30.304009,2021-08-06 08:24:47.600000,2021-8-6 8:24:29.599999892,1300,3098,-10929,-80,11359.887543457462,96,210,15,4,1.2847312240022783,103.81158796776326,40.36962766543819,1926,3922,15
17,10,2021-08-06 16:24:30.394097,2021-08-06 08:24:47.700000,2021-8-6 8:24:29.699999892,1300,3103,-10925,-58,11357.270710870636,104,229,15,4,1.284731225595178,103.81158816188463,40.366320802448726,1960,3980,15
17,10,2021-08-06 16:24:30.528907,2021-08-06 08:24:47.800000,2021-8-6 8:24:29.799999891,1300,3110,-10919,-46,11353.359723007106,119,212,14,4,1.2847312237365687,103.81158813771151,40.35200311783897,2014,4048,15
17,10,2021-08-06 16:24:30.650108,2021-08-06 08:24:47.900000,2021-8-6 8:24:29.899999890,1300,3111,-10919,-61,11353.704373463315,119,214,14,4,1.2847312739762766,103.81158801918829,40.367526861019996,1077,2152,14
17,10,2021-08-06 16:24:30.863613,2021-08-06 08:24:48.000000,2021-8-6 8:24:29.999999890,1300,3110,-10921,-62,11355.359307393139,131,243,14,4,1.2847312995090963,103.81158787242885,40.354249374700494,1084,2155,14
17,10,2021-08-06 16:24:30.867603,2021-08-06 08:24:48.100000,2021-8-6 8:24:30.099999892,1300,3114,-10917,-58,11352.587766672408,142,264,14,4,1.284731408172423,103.81158780127036,40.3294887962659,1061,2097,14
17,10,2021-08-06 16:24:30.892977,2021-08-06 08:24:48.200000,2021-8-6 8:24:30.199999892,1300,3114,-10921,-52,11356.405285124338,157,291,14,4,1.2847314908982639,103.81158766945671,40.306566708573506,1021,2008,14
17,10,2021-08-06 16:24:31.021426,2021-08-06 08:24:48.300000,2021-8-6 8:24:30.299999891,1300,3121,-10910,-57,11347.774671714275,154,267,14,4,1.2847315930539078,103.81158762588937,40.29633802982593,989,1935,14
17,10,2021-08-06 16:24:31.140462,2021-08-06 08:24:48.400000,2021-8-6 8:24:30.399999891,1300,3119,-10908,-65,11345.344860338093,164,284,14,4,1.2847316313879342,103.81158754801639,40.291790925654176,961,1872,14
17,10,2021-08-06 16:24:31.197645,2021-08-06 08:24:48.500000,2021-8-6 8:24:30.499999891,1300,3120,-10909,-62,11346.56445801988,172,298,15,4,1.2847318020932357,103.81158729665216,40.24630044522626,1152,2240,15
17,10,2021-08-06 16:24:31.333778,2021-08-06 08:24:48.600000,2021-8-6 8:24:30.599999893,1300,3121,-10902,-65,11340.126542503836,183,318,15,4,1.2847319704899995,103.81158709924051,40.20355501268494,1117,2165,15
17,10,2021-08-06 16:24:31.417271,2021-08-06 08:24:48.700000,2021-8-6 8:24:30.699999893,1300,3120,-10903,-67,11340.824396841705,175,314,15,4,1.2847321195867991,103.81158687922427,40.16742975997566,1081,2092,15
17,10,2021-08-06 16:24:31.523220,2021-08-06 08:24:48.800000,2021-8-6 8:24:30.799999892,1300,3121,-10909,-59,11346.823476198086,175,317,15,4,1.2847322443243243,103.81158662780483,40.13409850025505,1007,1946,15
17,10,2021-08-06 16:24:31.645113,2021-08-06 08:24:48.900000,2021-8-6 8:24:30.899999892,1300,3121,-10905,-60,11342.983117328527,177,323,15,4,1.2847323635899888,103.811586482148,40.10343800857763,960,1853,15
17,10,2021-08-06 16:24:31.854372,2021-08-06 08:24:49.000000,2021-8-6 8:24:30.999999892,1300,3123,-10908,-51,11346.373605694464,224,390,14,4,1.284732380226488,103.81158638956076,40.09692784729762,1111,2132,14
17,10,2021-08-06 16:24:31.869330,2021-08-06 08:24:49.100000,2021-8-6 8:24:31.099999893,1300,3120,-10906,-59,11343.66417873872,234,408,14,4,1.2847323683452692,103.81158637165767,40.10546346722928,1103,2105,14
17,10,2021-08-06 16:24:31.907313,2021-08-06 08:24:49.200000,2021-8-6 8:24:31.199999893,1300,3121,-10900,-67,11338.215468053162,244,426,14,4,1.2847323888497413,103.81158637745052,40.115167676262914,1065,2023,14
18,11,2021-08-06 16:24:32.029828,2021-08-06 08:24:49.300000,2021-8-6 8:24:31.299999892,1300,3119,-10899,-69,11336.715706058787,228,390,14,4,1.2847324217874443,103.81158634891283,40.11440502839515,1078,2038,14
18,11,2021-08-06 16:24:32.139684,2021-08-06 08:24:49.400000,2021-8-6 8:24:31.399999892,1300,3123,-10895,-63,11333.936782954102,229,394,14,4,1.2847325048669067,103.81158637248652,40.111484868914694,1065,2003,14
18,11,2021-08-06 16:24:32.183728,2021-08-06 08:24:49.500000,2021-8-6 8:24:31.499999893,1300,3126,-10902,-58,11341.465690112544,231,397,14,4,1.2847325743599451,103.8115862848394,40.10656472525228,1061,1986,14
18,11,2021-08-06 16:24:32.307351,2021-08-06 08:24:49.600000,2021-8-6 8:24:31.599999893,1300,3124,-10901,-59,11339.958465532403,234,405,14,4,1.2847325907216858,103.81158629209565,40.11536364457428,1122,2092,14
18,11,2021-08-06 16:24:32.411366,2021-08-06 08:24:49.700000,2021-8-6 8:24:31.699999893,1300,3122,-10905,-60,11343.258306148195,245,423,14,4,1.2847326310720468,103.8115862502727,40.12244258189076,1100,2042,14
18,11,2021-08-06 16:24:32.536073,2021-08-06 08:24:49.800000,2021-8-6 8:24:31.799999893,1300,3123,-10903,-52,11341.571407878188,247,429,14,4,1.2847326809041688,103.81158623693663,40.11655795186503,1141,2110,14
18,11,2021-08-06 16:24:32.648216,2021-08-06 08:24:49.900000,2021-8-6 8:24:31.899999893,1300,3128,-10902,-40,11341.939340342109,249,432,14,4,1.2847327025214423,103.81158616691883,40.104102353771815,1229,2258,14
18,11,2021-08-06 16:24:32.861138,2021-08-06 08:24:50.000000,2021-8-6 8:24:31.999999894,1300,3123,-10901,-52,11339.648759992524,254,441,14,4,1.2847326368907557,103.81158612364223,40.122958811618176,1237,2259,14
18,11,2021-08-06 16:24:32.879047,2021-08-06 08:24:50.100000,2021-8-6 8:24:32.099999894,1300,3124,-10902,-52,11340.885503345848,260,451,14,4,1.2847326410980657,103.81158607119178,40.12798173241619,1136,2059,14
18,11,2021-08-06 16:24:32.914973,2021-08-06 08:24:50.200000,2021-8-6 8:24:32.199999894,1300,3121,-10905,-56,11342.962664136738,235,400,14,4,1.2847326476292522,103.81158600964946,40.13450977244799,1164,2094,14
18,11,2021-08-06 16:24:33.017703,2021-08-06 08:24:50.300000,2021-8-6 8:24:32.299999893,1300,3118,-10902,-63,11339.289968953082,239,408,14,4,1.2847326104037091,103.81158600677568,40.14935361264389,1194,2134,14
18,11,2021-08-06 16:24:33.138506,2021-08-06 08:24:50.400000,2021-8-6 8:24:32.399999895,1300,3120,-10905,-61,11342.713343816813,237,405,14,4,1.2847325787844117,103.81158595848471,40.16439288612208,1210,2148,14
18,11,2021-08-06 16:24:33.216833,2021-08-06 08:24:50.500000,2021-8-6 8:24:32.499999894,1300,3119,-10903,-57,11340.49465411452,243,418,14,4,1.2847325266852718,103.81158592665268,40.172250249361596,1138,2007,14
18,11,2021-08-06 16:24:33.315753,2021-08-06 08:24:50.600000,2021-8-6 8:24:32.599999894,1300,3116,-10902,-66,11338.757251127656,247,426,14,4,1.2847324666918667,103.8115858589051,40.186385001440385,1161,2036,14
18,11,2021-08-06 16:24:33.416699,2021-08-06 08:24:50.700000,2021-8-6 8:24:32.699999894,1300,3118,-10900,-67,11337.390043568228,244,420,14,4,1.2847324698090665,103.81158581676526,40.1987773570744,1186,2066,14
18,11,2021-08-06 16:24:33.514655,2021-08-06 08:24:50.800000,2021-8-6 8:24:32.799999894,1300,3116,-10906,-65,11342.597453846274,238,410,14,4,1.284732454530011,103.81158569568382,40.20135745634491,1183,2050,14
18,11,2021-08-06 16:24:33.653422,2021-08-06 08:24:50.900000,2021-8-6 8:24:32.899999894,1300,3119,-10905,-66,11342.466310287195,242,418,14,4,1.284732473482962,103.8115856353848,40.207863078621024,1192,2054,14
18,11,2021-08-06 16:24:33.869226,2021-08-06 08:24:51.000000,2021-8-6 8:24:32.999999894,1300,3117,-10904,-66,11340.95503033144,256,442,14,4,1.2847324880042388,103.81158559583652,40.21497878633638,1164,1995,14
18,11,2021-08-06 16:24:33.881201,2021-08-06 08:24:51.100000,2021-8-6 8:24:33.099999893,1300,3117,-10903,-70,11340.017548487303,262,454,14,4,1.2847325312414233,103.81158589267355,40.26929989601428,2435,4151,15
18,11,2021-08-06 16:24:33.919499,2021-08-06 08:24:51.200000,2021-8-6 8:24:33.199999895,1300,3115,-10902,-71,11338.512689061119,234,398,15,4,1.284732534375222,103.81158618628469,40.32701473499719,2454,4163,15
19,12,2021-08-06 16:24:34.018983,2021-08-06 08:24:51.300000,2021-8-6 8:24:33.299999895,1300,3110,-10907,-66,11341.918047667246,233,396,15,4,1.2847325181584832,103.81158640164892,40.37353154506008,2495,4213,15
19,12,2021-08-06 16:24:34.138801,2021-08-06 08:24:51.400000,2021-8-6 8:24:33.399999895,1300,3106,-10889,-75,11323.567547376577,233,398,15,4,1.2847325036062092,103.8115868147548,40.437117373944034,2557,4298,15
19,12,2021-08-06 16:24:34.214282,2021-08-06 08:24:51.500000,2021-8-6 8:24:33.499999894,1300,3106,-10883,-79,11317.825144434773,235,401,15,4,1.2847325441780824,103.81158710623588,40.48510208115662,2568,4298,15
19,12,2021-08-06 16:24:34.319017,2021-08-06 08:24:51.600000,2021-8-6 8:24:33.599999894,1300,3108,-10882,-80,11317.419670578625,237,405,15,4,1.2847325785359893,103.81158735489645,40.535425630599796,2566,4277,15
19,12,2021-08-06 16:24:34.429003,2021-08-06 08:24:51.700000,2021-8-6 8:24:33.699999895,1300,3112,-10884,-77,11320.420884401781,243,417,15,4,1.2847326116813749,103.8115875542046,40.57802009081706,2554,4239,15
19,12,2021-08-06 16:24:34.546144,2021-08-06 08:24:51.800000,2021-8-6 8:24:33.799999895,1300,3117,-10890,-93,11327.684582473154,245,421,15,4,1.2847326140856803,103.81158778202072,40.64769732721984,2690,4447,15
19,12,2021-08-06 16:24:34.647776,2021-08-06 08:24:51.900000,2021-8-6 8:24:33.899999894,1300,3125,-10883,-133,11323.559643504334,252,432,15,4,1.2847326447846492,103.81158815101043,40.74535932430621,2695,4438,15
19,12,2021-08-06 16:24:34.795403,2021-08-06 08:24:52.000000,2021-8-6 8:24:33.999999894,1300,3129,-10870,-199,11313.140236026424,256,440,15,4,1.2847326002384984,103.8115879285862,40.79480132377654,1154,1905,15
19,12,2021-08-06 16:24:34.863687,2021-08-06 08:24:52.100000,2021-8-6 8:24:34.099999895,1300,3138,-10859,-255,11306.19078204503,247,446,13,4,1.2847327096184804,103.8115879038322,40.844548585817044,1142,1882,14
19,12,2021-08-06 16:24:34.914633,2021-08-06 08:24:52.200000,2021-8-6 8:24:34.199999895,1300,3175,-10849,-312,11308.349570118533,244,444,13,4,1.2847329674220704,103.81158789449059,40.90849743636604,1086,1785,14
19,12,2021-08-06 16:24:35.020093,2021-08-06 08:24:52.300000,2021-8-6 8:24:34.299999895,1300,3195,-10855,-374,11321.61322427153,238,410,13,4,1.2847331308570353,103.8115877086712,40.97015235894379,1068,1754,14
19,12,2021-08-06 16:24:35.143319,2021-08-06 08:24:52.400000,2021-8-6 8:24:34.399999895,1300,3197,-10852,-491,11323.771191612801,222,391,13,4,1.2847331629467675,103.8115875975559,41.08008095340968,1065,1745,14
19,12,2021-08-06 16:24:35.219019,2021-08-06 08:24:52.500000,2021-8-6 8:24:34.499999895,1300,3211,-10845,-592,11325.855817553038,219,390,13,4,1.2847333237621927,103.81158751238848,41.17252681665112,1011,1655,14
19,12,2021-08-06 16:24:35.321838,2021-08-06 08:24:52.600000,2021-8-6 8:24:34.599999897,1300,3224,-10841,-685,11330.961212536207,220,395,13,4,1.2847334541299245,103.81158737231661,41.26170850289037,1098,1794,14
19,12,2021-08-06 16:24:35.411231,2021-08-06 08:24:52.700000,2021-8-6 8:24:34.699999897,1300,3227,-10840,-784,11337.27414328506,232,417,13,4,1.2847335489136562,103.81158721335284,41.34717875310891,1203,1964,14
19,12,2021-08-06 16:24:35.522843,2021-08-06 08:24:52.800000,2021-8-6 8:24:34.799999896,1300,3240,-10808,-897,11318.792912674036,214,387,13,4,1.2847336698024439,103.8115872878804,41.45286346163342,1221,1990,14
19,12,2021-08-06 16:24:35.636143,2021-08-06 08:24:52.900000,2021-8-6 8:24:34.899999896,1300,3267,-10787,-970,11312.53985628338,221,402,13,4,1.284733973600531,103.81158735912513,41.5207268381794,1296,2109,14
19,12,2021-08-06 16:24:35.881272,2021-08-06 08:24:53.000000,2021-8-6 8:24:34.999999898,1300,3273,-10737,-1038,11272.672353971795,219,399,13,4,1.284734132810164,103.8115875975196,41.567640136117916,1322,2148,14
19,12,2021-08-06 16:24:35.890203,2021-08-06 08:24:53.100000,2021-8-6 8:24:35.099999898,1300,3301,-10674,-1062,11223.133296900647,205,375,13,4,1.2847344912079264,103.81158790313778,41.56207544828966,1391,2258,14
19,12,2021-08-06 16:24:35.913942,2021-08-06 08:24:53.200000,2021-8-6 8:24:35.199999898,1300,3306,-10623,-1087,11178.521100753891,216,396,13,4,1.2847346495843905,103.81158810398051,41.55396517106524,1347,2182,14
20,13,2021-08-06 16:24:36.019918,2021-08-06 08:24:53.300000,2021-8-6 8:24:35.299999898,1300,3315,-10559,-1132,11124.8878646034,191,346,14,4,1.2847348344678857,103.8115884003648,41.57136727207728,1462,2366,14
20,13,2021-08-06 16:24:36.135789,2021-08-06 08:24:53.400000,2021-8-6 8:24:35.399999898,1300,3318,-10491,-1134,11061.471918329857,195,359,14,4,1.284734944003213,103.81158870485208,41.54503049696104,1416,2286,14
20,13,2021-08-06 16:24:36.194815,2021-08-06 08:24:53.500000,2021-8-6 8:24:35.499999899,1300,3326,-10382,-1135,10960.676302126616,188,348,14,4,1.2847350892618983,103.81158935064522,41.513211857003625,1397,2252,14
20,13,2021-08-06 16:24:36.322548,2021-08-06 08:24:53.600000,2021-8-6 8:24:35.599999899,1300,3319,-10288,-1123,10868.294898464985,190,350,14,4,1.284735149186089,103.81158995695779,41.470340580123704,1421,2284,14
20,13,2021-08-06 16:24:36.419514,2021-08-06 08:24:53.700000,2021-8-6 8:24:35.699999899,1300,3314,-10183,-1143,10769.518745050775,190,352,14,4,1.2847351955817596,103.8115906324526,41.46251582032732,1410,2261,14
20,13,2021-08-06 16:24:36.549396,2021-08-06 08:24:53.800000,2021-8-6 8:24:35.799999899,1300,3310,-10093,-1162,10685.269907681322,194,359,14,4,1.2847353004897386,103.81159117066552,41.44156039394679,1405,2250,14
20,13,2021-08-06 16:24:36.636381,2021-08-06 08:24:53.900000,2021-8-6 8:24:35.899999900,1300,3325,-9972,-1170,10576.639778303883,197,365,14,4,1.2847355024819465,103.81159202203997,41.42476165030642,1304,2083,14
20,13,2021-08-06 16:24:36.893147,2021-08-06 08:24:54.000000,2021-8-6 8:24:35.999999900,1300,3352,-9868,-1173,10487.576316766424,189,351,14,4,1.2847358487078278,103.81159272166519,41.38284743215103,1261,2011,14
20,13,2021-08-06 16:24:36.905112,2021-08-06 08:24:54.100000,2021-8-6 8:24:36.099999900,1300,3369,-9764,-1173,10395.277100683752,179,334,14,4,1.284736101265095,103.8115934355559,41.33561267062782,1183,1882,14
20,13,2021-08-06 16:24:36.932210,2021-08-06 08:24:54.200000,2021-8-6 8:24:36.199999900,1300,3379,-9635,-1177,10277.94702263054,175,327,14,4,1.2847362574753167,103.81159431399563,41.29607777934805,1239,1968,14
20,13,2021-08-06 16:24:37.023137,2021-08-06 08:24:54.300000,2021-8-6 8:24:36.299999900,1300,3374,-9545,-1163,10190.361622631455,171,296,14,4,1.284736271185302,103.8115948961856,41.24524829917695,1237,1960,14
20,13,2021-08-06 16:24:37.138345,2021-08-06 08:24:54.400000,2021-8-6 8:24:36.399999902,1300,3373,-9429,-1189,10084.487641918155,165,286,14,4,1.2847362858392974,103.81159564942438,41.23121883636986,1249,1976,14
20,13,2021-08-06 16:24:37.216076,2021-08-06 08:24:54.500000,2021-8-6 8:24:36.499999902,1300,3362,-9337,-1176,9993.277190191415,160,279,14,4,1.2847363020966736,103.81159625912017,41.172140164763015,1263,1994,14
20,13,2021-08-06 16:24:37.316911,2021-08-06 08:24:54.600000,2021-8-6 8:24:36.599999902,1300,3344,-9224,-1165,9880.371298691158,168,294,14,4,1.2847362232519914,103.81159696446441,41.10908930308688,1290,2034,14
20,13,2021-08-06 16:24:37.414268,2021-08-06 08:24:54.700000,2021-8-6 8:24:36.699999902,1300,3340,-9090,-1173,9754.979702695438,181,316,14,4,1.2847362639278552,103.8115978492962,41.05693211640075,1306,2056,14
20,13,2021-08-06 16:24:37.521818,2021-08-06 08:24:54.800000,2021-8-6 8:24:36.799999902,1300,3321,-9001,-1149,9662.672663399087,198,346,14,4,1.284736233697832,103.81159837061627,40.96300031331625,1376,2162,14
20,13,2021-08-06 16:24:37.634472,2021-08-06 08:24:54.900000,2021-8-6 8:24:36.899999904,1300,3338,-8864,-1175,9544.284415292746,197,344,14,4,1.2847364476638778,103.81159930149119,40.930573173245364,1436,2251,14
20,13,2021-08-06 16:24:37.874823,2021-08-06 08:24:55.000000,2021-8-6 8:24:36.999999903,1300,3363,-8751,-1187,9449.801003195782,192,336,14,4,1.2847367401778667,103.81160009698814,40.89140398892362,1405,2197,14
20,13,2021-08-06 16:24:37.877809,2021-08-06 08:24:55.100000,2021-8-6 8:24:37.099999903,1300,3391,-8640,-1171,9355.197592782313,191,335,14,4,1.284737080890153,103.81160086996621,40.82234508449127,1383,2158,14
20,13,2021-08-06 16:24:37.919476,2021-08-06 08:24:55.200000,2021-8-6 8:24:37.199999903,1300,3393,-8527,-1165,9250.913630555633,188,329,14,4,1.2847372030464965,103.81160163451842,40.758171475022074,1363,2122,14
21,14,2021-08-06 16:24:38.022286,2021-08-06 08:24:55.300000,2021-8-6 8:24:37.299999903,1300,3388,-8421,-1145,9148.9239804471,167,288,14,4,1.2847372351250383,103.81160235841705,40.68891315678024,1226,1906,14
21,14,2021-08-06 16:24:38.132121,2021-08-06 08:24:55.400000,2021-8-6 8:24:37.399999905,1300,3384,-8303,-1173,9042.52144039482,182,314,14,4,1.2847372655142268,103.81160318574528,40.65791874990716,1294,2007,14
21,14,2021-08-06 16:24:38.217408,2021-08-06 08:24:55.500000,2021-8-6 8:24:37.499999905,1300,3368,-8181,-1184,8926.031649058836,184,319,14,4,1.284737153362996,103.81160399245353,40.61276973546214,1424,2204,14
21,14,2021-08-06 16:24:38.321004,2021-08-06 08:24:55.600000,2021-8-6 8:24:37.599999905,1300,3343,-8078,-1175,8821.017968465998,179,311,14,4,1.2847370000458385,103.81160460424275,40.53352054052537,1499,2316,14
